sample_id,company_number,company_name,candidate_vat,raw_match,source_url,source_domain,source_type,query_type,search_query,extraction_reason,company_number_on_page,company_name_on_page,entity_evidence,evidence_text
93,SC524754,TR PLUMBING & HEATING LTD,238984062,GB238984062,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB238984062,vat-lookup.co.uk,SEARCH_SNIPPET,COMPANY_NUMBER_GENERAL,"""SC524754"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,TR PLUMBING & HEATING LTD VAT sales tax information. VAT id GB238984062. Company registration number SC524754. Lookup / search / check company VAT registration information. Find a company's V
96,15366267,FINCH JOHNSON HOLDINGS LIMITED,496785415,496785415,https://www.formationdata.co.uk/company/finch-johnson-holdings-limited-15366267,formationdata.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""15366267"" VAT",VAT_CONTEXT,True,True,COMPANY_NUMBER,"ettings Add us as preferred source FormationData Systems Ltd · Company number 16398949 · VAT number 496785415 · ICO registration number ZC153815 Registered office: 10 Brooklands Court, Kettering Venture Park, "
106,12498554,ALUQO LTD,347020919,GB347020919,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB347020919,vat-lookup.co.uk,SEARCH_SNIPPET,NAME_POSTCODE_GENERAL,"""ALUQO LTD"" ""CF43 4UG"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,ALUQO LIMITED VAT sales tax information. VAT id GB347020919. Company registration number 12498554. Lookup / search / check company VAT registration information. Find a company's V
114,08780811,FRESHBUILD LIMITED,341306832,GB341306832,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"Nov 19, 2013 · FRESHBUILD LIMITED VAT sales tax information. VAT id GB341306832. Company registration number 08780811. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,354210881,GB354210881,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"ation, financial informaton, assets, history and more Feb 5, 2025 · WASTECARE LIMITED VAT sales tax information. VAT id GB354210881. Company registration number 01631444. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,874452011,GB874452011,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"ation information, financial informaton, assets, history and more NORTHERN LABELS LTD VAT sales tax information. VAT id GB874452011. Company registration number 05656853. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,802561850,GB802561850,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"ation, financial informaton, assets, history and more Jan 25, 2025 · SMITH GLOBAL LTD VAT sales tax information. VAT id GB802561850. Company registration number 04438845. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,678144310,GB678144310,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"tration information, financial informaton, assets, history and more INFOSHARE LIMITED VAT sales tax information. VAT id GB678144310. Company registration number 02877612. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,927213827,GB927213827,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"on information, financial informaton, assets, history and more MARSH HOLDINGS LIMITED VAT sales tax information. VAT id GB927213827. Company registration number 06534716. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,355276875,GB355276875,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NAME,"""FRESHBUILD LIMITED"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,eck the information against companies house and other company records. 8BUILD LIMITED VAT sales tax information. VAT id GB355276875. Company registration number 05523722. Lookup / search / check company VAT registration information. Find a company's V
114,08780811,FRESHBUILD LIMITED,945173512,GB945173512,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NAME,"""FRESHBUILD LIMITED"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"ormation, financial informaton, assets, history and more APW SUPPORT SERVICES LIMITED VAT sales tax information. VAT id GB945173512. Company registration number 06791601. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,177295370,GB177295370,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NAME,"""FRESHBUILD LIMITED"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"ation information, financial informaton, assets, history and more RDC UK (LONDON) LTD VAT sales tax information. VAT id GB177295370. Company registration number 07642545. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,752995876,GB752995876,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NAME,"""FRESHBUILD LIMITED"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"pany registration information, financial informaton, assets, history and more TLT LLP VAT sales tax information. VAT id GB752995876. Company registration number OC308658. Lookup / search / check company VAT registration information. Find a company's V"
114,08780811,FRESHBUILD LIMITED,328121919,GB328121919,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NAME,"""FRESHBUILD LIMITED"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"tion information, financial informaton, assets, history and more RISKPOINT, UK BRANCH VAT sales tax information. VAT id GB328121919. Company registration number FC035432. Lookup / search / check company VAT registration information. Find a company's V"
124,SC464934,ATLAS ENGINES LTD,187610292,GB187610292,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB187610292,vat-lookup.co.uk,SEARCH_SNIPPET,COMPANY_NAME_GENERAL,"""ATLAS ENGINES LTD"" ""VAT""",GB_PREFIX,True,True,COMPANY_NUMBER,ATLAS ENGINES LTD VAT sales tax information. VAT id GB187610292. Company registration number SC464934. Lookup / search / check company VAT registration information. Find a company's V
130,11406651,JUST DESIGNER BRANDS LIMITED,325056719,GB325056719,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,SEARCH_SNIPPET,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,JUST DESIGNER BRANDS LTD VAT sales tax information. VAT id GB325056719. Company registration number 11406651. Lookup / search / check company VAT registration information. Find a company's V
130,11406651,JUST DESIGNER BRANDS LIMITED,324864588,GB324864588,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER, made or recorded More information on JUST DESIGNER BRANDS LIMITED >> Companies At Post Code BD7 1NP CAFE JANAN LIMITED GB324864588 JANAN LIMITED GB117513828 3AK BIRMINGHAM LIMITED GB193745571 3AK (MANCHESTER) LIMITED GB209996459 JANAN ONLINE LIMITED 
130,11406651,JUST DESIGNER BRANDS LIMITED,117513828,GB117513828,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,ormation on JUST DESIGNER BRANDS LIMITED >> Companies At Post Code BD7 1NP CAFE JANAN LIMITED GB324864588 JANAN LIMITED GB117513828 3AK BIRMINGHAM LIMITED GB193745571 3AK (MANCHESTER) LIMITED GB209996459 JANAN ONLINE LIMITED GB221436445 3AK LONDON LIM
130,11406651,JUST DESIGNER BRANDS LIMITED,193745571,GB193745571,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,MITED >> Companies At Post Code BD7 1NP CAFE JANAN LIMITED GB324864588 JANAN LIMITED GB117513828 3AK BIRMINGHAM LIMITED GB193745571 3AK (MANCHESTER) LIMITED GB209996459 JANAN ONLINE LIMITED GB221436445 3AK LONDON LIMITED GB218671888 J. PERFUMES LIMITE
130,11406651,JUST DESIGNER BRANDS LIMITED,209996459,GB209996459,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,NP CAFE JANAN LIMITED GB324864588 JANAN LIMITED GB117513828 3AK BIRMINGHAM LIMITED GB193745571 3AK (MANCHESTER) LIMITED GB209996459 JANAN ONLINE LIMITED GB221436445 3AK LONDON LIMITED GB218671888 J. PERFUMES LIMITED GB227888166 3AK (LUTON) LIMITED GB3
130,11406651,JUST DESIGNER BRANDS LIMITED,221436445,GB221436445,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER, JANAN LIMITED GB117513828 3AK BIRMINGHAM LIMITED GB193745571 3AK (MANCHESTER) LIMITED GB209996459 JANAN ONLINE LIMITED GB221436445 3AK LONDON LIMITED GB218671888 J. PERFUMES LIMITED GB227888166 3AK (LUTON) LIMITED GB315338811 3AK (GLASGOW) LIMITED GB
130,11406651,JUST DESIGNER BRANDS LIMITED,218671888,GB218671888,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,BIRMINGHAM LIMITED GB193745571 3AK (MANCHESTER) LIMITED GB209996459 JANAN ONLINE LIMITED GB221436445 3AK LONDON LIMITED GB218671888 J. PERFUMES LIMITED GB227888166 3AK (LUTON) LIMITED GB315338811 3AK (GLASGOW) LIMITED GB287953342 3AK ALUM ROCK LIMITED
130,11406651,JUST DESIGNER BRANDS LIMITED,227888166,GB227888166,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,AK (MANCHESTER) LIMITED GB209996459 JANAN ONLINE LIMITED GB221436445 3AK LONDON LIMITED GB218671888 J. PERFUMES LIMITED GB227888166 3AK (LUTON) LIMITED GB315338811 3AK (GLASGOW) LIMITED GB287953342 3AK ALUM ROCK LIMITED GB322214259 Share page on Faceb
130,11406651,JUST DESIGNER BRANDS LIMITED,315338811,GB315338811,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,459 JANAN ONLINE LIMITED GB221436445 3AK LONDON LIMITED GB218671888 J. PERFUMES LIMITED GB227888166 3AK (LUTON) LIMITED GB315338811 3AK (GLASGOW) LIMITED GB287953342 3AK ALUM ROCK LIMITED GB322214259 Share page on Facebook Lookup UK VAT number for a c
130,11406651,JUST DESIGNER BRANDS LIMITED,287953342,GB287953342,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,45 3AK LONDON LIMITED GB218671888 J. PERFUMES LIMITED GB227888166 3AK (LUTON) LIMITED GB315338811 3AK (GLASGOW) LIMITED GB287953342 3AK ALUM ROCK LIMITED GB322214259 Share page on Facebook Lookup UK VAT number for a company Was this data useful? If yo
130,11406651,JUST DESIGNER BRANDS LIMITED,322214259,GB322214259,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB325056719,vatsearch.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""JUST DESIGNER BRANDS LIMITED"" ""BD7 1NP"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,"J. PERFUMES LIMITED GB227888166 3AK (LUTON) LIMITED GB315338811 3AK (GLASGOW) LIMITED GB287953342 3AK ALUM ROCK LIMITED GB322214259 Share page on Facebook Lookup UK VAT number for a company Was this data useful? If you found the data here useful, PLEA"
134,04104009,ENGINEERING DIAMONDS LIMITED,272431866,GB272431866,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB272431866/CompanyName/ENGINEERING+DIAMONDS+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,NAME_POSTCODE_GENERAL,"""ENGINEERING DIAMONDS LIMITED"" ""CV2 5DL"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,ENGINEERING DIAMONDS LIMITED VAT sales tax information. VAT id GB272431866. Company registration number 04104009. Lookup / search / check company VAT registration information. Find a company's V
139,16650513,BYRECROFT LTD,500664621,500664621,https://www.vatnumberfinder.com/company/byrecroft-ltd-500664621.html,vatnumberfinder.com,SEARCH_SNIPPET,COMPANY_NUMBER_GENERAL,"""16650513"" VAT",VAT_CONTEXT,False,True,COMPANY_NAME,"Find detailed information about BYRECROFT LTD, including VAT Number 500664621, address, and company registration details."
142,05615719,ALDWYCH HOLDINGS LIMITED,888219670,GB888219670,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB888219670/CompanyName/ALDWYCH+HOLDINGS+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,COMPANY_NAME_GENERAL,"""ALDWYCH HOLDINGS LIMITED"" ""VAT""",GB_PREFIX,True,True,COMPANY_NUMBER,ALDWYCH HOLDINGS LIMITED VAT sales tax information. VAT id GB888219670. Company registration number 05615719. Lookup / search / check company VAT registration information. Find a company's V
145,06595711,D & R BUILDING LIMITED,128383111,GB128383111,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB128383111,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NAME,"""D & R BUILDING LIMITED"" site:vat-lookup.co.uk",GB_PREFIX,False,True,COMPANY_NAME,D & R BUILDING MAINTENANCE LTD VAT sales tax information. VAT id GB128383111. Company registration number 07764934. Lookup / search / check company VAT registration information. Find a company's V
150,SC450443,AITKEN PROFESSIONAL SERVICES LIMITED,171135632,GB171135632,http://vat-finder.co.uk/verify/vat_check.php/VATNumber/GB171135632,vat-finder.co.uk,WEBPAGE,NAME_POSTCODE_GENERAL,"""AITKEN PROFESSIONAL SERVICES LIMITED"" ""KY13 9XU"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,AITKEN PROFESSIONAL SERVICES LIMITED VAT Registration Information for GB171135632 austria (at) belgium (be) bulgaria (bg) cyprus (cy) czech (cz) germany (de) denmark (dk) estonia (ee) spain (es) finlan
150,SC450443,AITKEN PROFESSIONAL SERVICES LIMITED,171135632,GB171135632,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB171135632,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""SC450443"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,AITKEN PROFESSIONAL SERVICES LIMITED VAT sales tax information. VAT id GB171135632. Company registration number SC450443. Lookup / search / check company VAT registration information. Find a company's V
160,12277319,AGP AUTOSERVICE LTD,339851858,GB339851858,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB339851858,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NAME,"""AGP AUTOSERVICE LTD"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,AGP AUTOSERVICE LTD VAT sales tax information. VAT id GB339851858. Company registration number 12277319. Lookup / search / check company VAT registration information. Find a company's V
161,05212950,MATT COX LTD,816091440,GB816091440,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB816091440,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""05212950"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,MATT COX HAIRDRESSING LTD VAT sales tax information. VAT id GB816091440. Company registration number 05212950. Lookup / search / check company VAT registration information. Find a company's V
165,13883568,IVI FRESH LIMITED,437807766,GB437807766,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB437807766,vat-lookup.co.uk,SEARCH_SNIPPET,COMPANY_NUMBER_GENERAL,"""13883568"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,IVI FRESH LIMITED VAT sales tax information. VAT id GB437807766. Company registration number 13883568. Lookup / search / check company VAT registration information. Find a company's V
180,10958121,GINASWORLDBOUTIQUE & TRAVEL LTD,322291432,GB322291432,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB322291432,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""10958121"" site:vat-lookup.co.uk",GB_PREFIX,True,False,COMPANY_NUMBER,GINASWORLDBOUTIQUE AND RAILW AY SERVICE LIMITED VAT sales tax information. VAT id GB322291432. Company registration number 10958121. Lookup / search / check company VAT registration information. Find a company's V
195,03954623,MADE REAL LTD,186460386,GB186460386,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,SEARCH_SNIPPET,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,MADE REAL LTD VAT sales tax information. VAT id GB186460386. Company registration number 03954623. Lookup / search / check company VAT registration information. Find a company's V
195,03954623,MADE REAL LTD,107325051,GB107325051,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,TED changed on 17/11/2010 More information on MADE REAL LTD >> Companies At Post Code GU21 5AJ ACCOUNTANCY ALLIANCE LTD GB107325051 ARRAMPICA LIMITED GB114357436 AVITUS LIMITED GB130465835 BALMORAL HOMES LIMITED GB979623167 BARNFATHER COMMUNICATIONS L
195,03954623,MADE REAL LTD,114357436,GB114357436,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER, information on MADE REAL LTD >> Companies At Post Code GU21 5AJ ACCOUNTANCY ALLIANCE LTD GB107325051 ARRAMPICA LIMITED GB114357436 AVITUS LIMITED GB130465835 BALMORAL HOMES LIMITED GB979623167 BARNFATHER COMMUNICATIONS LIMITED GB416694867 CAVENDISH S
195,03954623,MADE REAL LTD,130465835,GB130465835,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,TD >> Companies At Post Code GU21 5AJ ACCOUNTANCY ALLIANCE LTD GB107325051 ARRAMPICA LIMITED GB114357436 AVITUS LIMITED GB130465835 BALMORAL HOMES LIMITED GB979623167 BARNFATHER COMMUNICATIONS LIMITED GB416694867 CAVENDISH SPORTING EVENTS LIMITED GB93
195,03954623,MADE REAL LTD,979623167,GB979623167,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,AJ ACCOUNTANCY ALLIANCE LTD GB107325051 ARRAMPICA LIMITED GB114357436 AVITUS LIMITED GB130465835 BALMORAL HOMES LIMITED GB979623167 BARNFATHER COMMUNICATIONS LIMITED GB416694867 CAVENDISH SPORTING EVENTS LIMITED GB930295236 CRITICAL SELECTION LIMITED 
195,03954623,MADE REAL LTD,416694867,GB416694867,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,ICA LIMITED GB114357436 AVITUS LIMITED GB130465835 BALMORAL HOMES LIMITED GB979623167 BARNFATHER COMMUNICATIONS LIMITED GB416694867 CAVENDISH SPORTING EVENTS LIMITED GB930295236 CRITICAL SELECTION LIMITED GB871379886 D & H AUTOMOTIVE ENGINEERS LTD GB3
195,03954623,MADE REAL LTD,930295236,GB930295236,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,5835 BALMORAL HOMES LIMITED GB979623167 BARNFATHER COMMUNICATIONS LIMITED GB416694867 CAVENDISH SPORTING EVENTS LIMITED GB930295236 CRITICAL SELECTION LIMITED GB871379886 D & H AUTOMOTIVE ENGINEERS LTD GB358834709 FORMWOOD LIMITED GB821977506 GARDEN T
195,03954623,MADE REAL LTD,871379886,GB871379886,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER, BARNFATHER COMMUNICATIONS LIMITED GB416694867 CAVENDISH SPORTING EVENTS LIMITED GB930295236 CRITICAL SELECTION LIMITED GB871379886 D & H AUTOMOTIVE ENGINEERS LTD GB358834709 FORMWOOD LIMITED GB821977506 GARDEN TIES (SURREY) LTD GB742683615 Share page
195,03954623,MADE REAL LTD,358834709,GB358834709,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,867 CAVENDISH SPORTING EVENTS LIMITED GB930295236 CRITICAL SELECTION LIMITED GB871379886 D & H AUTOMOTIVE ENGINEERS LTD GB358834709 FORMWOOD LIMITED GB821977506 GARDEN TIES (SURREY) LTD GB742683615 Share page on Facebook Lookup UK VAT number for a com
195,03954623,MADE REAL LTD,821977506,GB821977506,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER, LIMITED GB930295236 CRITICAL SELECTION LIMITED GB871379886 D & H AUTOMOTIVE ENGINEERS LTD GB358834709 FORMWOOD LIMITED GB821977506 GARDEN TIES (SURREY) LTD GB742683615 Share page on Facebook Lookup UK VAT number for a company Companies with common di
195,03954623,MADE REAL LTD,742683615,GB742683615,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,ON LIMITED GB871379886 D & H AUTOMOTIVE ENGINEERS LTD GB358834709 FORMWOOD LIMITED GB821977506 GARDEN TIES (SURREY) LTD GB742683615 Share page on Facebook Lookup UK VAT number for a company Companies with common directors INDEPENDENT INSURANCE CONSULT
195,03954623,MADE REAL LTD,154964872,GB154964872,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER, Facebook Lookup UK VAT number for a company Companies with common directors INDEPENDENT INSURANCE CONSULTANTS LIMITE D GB154964872 VERSOS SECRETARIES LIMITED - common director relationship 118 LTD GB810747737 VERSOS SECRETARIES LIMITED - common direc
195,03954623,MADE REAL LTD,810747737,GB810747737,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,NDEPENDENT INSURANCE CONSULTANTS LIMITE D GB154964872 VERSOS SECRETARIES LIMITED - common director relationship 118 LTD GB810747737 VERSOS SECRETARIES LIMITED - common director relationship FERRANTI TAPCHANGERS LIMITED GB757846574 VERSOS SECRETARIES L
195,03954623,MADE REAL LTD,757846574,GB757846574,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,relationship 118 LTD GB810747737 VERSOS SECRETARIES LIMITED - common director relationship FERRANTI TAPCHANGERS LIMITED GB757846574 VERSOS SECRETARIES LIMITED - common director relationship FIVE MEN AND A LADY LTD GB756200155 VERSOS SECRETARIES LIMITE
195,03954623,MADE REAL LTD,756200155,GB756200155,http://vatsearch.co.uk/verify/vat_check.php/VATNumber/GB186460386,vatsearch.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""03954623"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,RANTI TAPCHANGERS LIMITED GB757846574 VERSOS SECRETARIES LIMITED - common director relationship FIVE MEN AND A LADY LTD GB756200155 VERSOS SECRETARIES LIMITED - common director relationship BUSH HALL (MUSIC) LTD GB773892674 VERSOS SECRETARIES LIMITED 
