sample_id,company_number,company_name,candidate_vat,raw_match,source_url,source_domain,source_type,query_type,search_query,extraction_reason,company_number_on_page,company_name_on_page,entity_evidence,evidence_text,local_company_number,local_company_name,local_entity_evidence,keep_after_local_filter
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,420697789,GB420697789,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,LS & CATTERY LIMITED GB790297889 BIRCHWOOD BUILDING & JOINERY CONTRACTORS LIMITED GB364532257 BIRCHWOOD CAPITAL LIMITED GB420697789 BIRCHWOOD CAR SALES LTD GB446087087 BIRCHWOOD CARAVAN SERVICES LTD GB825532827 BIRCHWOOD CATERING LTD GB381008323 BIRCH,False,False,NO_LOCAL_ENTITY_LINK,False
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,446087087,GB446087087,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,CHWOOD BUILDING & JOINERY CONTRACTORS LIMITED GB364532257 BIRCHWOOD CAPITAL LIMITED GB420697789 BIRCHWOOD CAR SALES LTD GB446087087 BIRCHWOOD CARAVAN SERVICES LTD GB825532827 BIRCHWOOD CATERING LTD GB381008323 BIRCHWOOD CHEMICALS LTD GB752095138 BIRCH,False,False,NO_LOCAL_ENTITY_LINK,False
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,825532827,GB825532827,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,ED GB364532257 BIRCHWOOD CAPITAL LIMITED GB420697789 BIRCHWOOD CAR SALES LTD GB446087087 BIRCHWOOD CARAVAN SERVICES LTD GB825532827 BIRCHWOOD CATERING LTD GB381008323 BIRCHWOOD CHEMICALS LTD GB752095138 BIRCHWOOD COMMERCIAL LIMITED GB786663766 BIRCHWO,False,False,NO_LOCAL_ENTITY_LINK,False
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,381008323,GB381008323,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,MITED GB420697789 BIRCHWOOD CAR SALES LTD GB446087087 BIRCHWOOD CARAVAN SERVICES LTD GB825532827 BIRCHWOOD CATERING LTD GB381008323 BIRCHWOOD CHEMICALS LTD GB752095138 BIRCHWOOD COMMERCIAL LIMITED GB786663766 BIRCHWOOD CONSERVATORIES LIMITED GB7978431,False,False,NO_LOCAL_ENTITY_LINK,False
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,752095138,GB752095138,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,S LTD GB446087087 BIRCHWOOD CARAVAN SERVICES LTD GB825532827 BIRCHWOOD CATERING LTD GB381008323 BIRCHWOOD CHEMICALS LTD GB752095138 BIRCHWOOD COMMERCIAL LIMITED GB786663766 BIRCHWOOD CONSERVATORIES LIMITED GB797843163 BIRCHWOOD CONSTRUCTION & CAR PENT,False,False,NO_LOCAL_ENTITY_LINK,False
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,786663766,GB786663766,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,CES LTD GB825532827 BIRCHWOOD CATERING LTD GB381008323 BIRCHWOOD CHEMICALS LTD GB752095138 BIRCHWOOD COMMERCIAL LIMITED GB786663766 BIRCHWOOD CONSERVATORIES LIMITED GB797843163 BIRCHWOOD CONSTRUCTION & CAR PENTRY LIMI TED GB280499571 BIRCHWOOD CONSULT,False,False,NO_LOCAL_ENTITY_LINK,False
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,797843163,GB797843163,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,381008323 BIRCHWOOD CHEMICALS LTD GB752095138 BIRCHWOOD COMMERCIAL LIMITED GB786663766 BIRCHWOOD CONSERVATORIES LIMITED GB797843163 BIRCHWOOD CONSTRUCTION & CAR PENTRY LIMI TED GB280499571 BIRCHWOOD CONSULTANCIES LTD GB267500504 Was this data useful? ,False,False,NO_LOCAL_ENTITY_LINK,False
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,280499571,GB280499571,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,"OMMERCIAL LIMITED GB786663766 BIRCHWOOD CONSERVATORIES LIMITED GB797843163 BIRCHWOOD CONSTRUCTION & CAR PENTRY LIMI TED GB280499571 BIRCHWOOD CONSULTANCIES LTD GB267500504 Was this data useful? If you found the data here useful, PLEASE HELP US. We are",False,False,NO_LOCAL_ENTITY_LINK,False
22,04442079,BIRCHWOOD CLADDING SYSTEMS LIMITED,267500504,GB267500504,http://www.vat-check.co.uk/verify/vat_check.php/VATNumber/GB801699717,vat-check.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""04442079"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,"CONSERVATORIES LIMITED GB797843163 BIRCHWOOD CONSTRUCTION & CAR PENTRY LIMI TED GB280499571 BIRCHWOOD CONSULTANCIES LTD GB267500504 Was this data useful? If you found the data here useful, PLEASE HELP US. We are a start-up and believe in making inform",False,False,NO_LOCAL_ENTITY_LINK,False
50,06521162,EARLY RISE SCAFFOLDING LIMITED,692909782,GB692909782,http://vat-lookup.com/verify/vat_check.php/VATNumber/GB723384341,vat-lookup.com,WEBPAGE,COMPANY_NUMBER_GENERAL,"""06521162"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,es At Post Code TR13 0SR AFFINA MARINE LTD GB898631659 ALGARNICK FARMS LTD. GB704523268 B. HARVEY PROPERTY SERVICES LTD GB692909782 CORNWALL SHED COMPANY LTD GB768703983 CTC SOUTH WEST LIMITED GB383912825 DELVE & NANKERVIS LIMITED GB131629780 GEORGE S,False,False,NO_LOCAL_ENTITY_LINK,False
50,06521162,EARLY RISE SCAFFOLDING LIMITED,768703983,GB768703983,http://vat-lookup.com/verify/vat_check.php/VATNumber/GB723384341,vat-lookup.com,WEBPAGE,COMPANY_NUMBER_GENERAL,"""06521162"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER, LTD GB898631659 ALGARNICK FARMS LTD. GB704523268 B. HARVEY PROPERTY SERVICES LTD GB692909782 CORNWALL SHED COMPANY LTD GB768703983 CTC SOUTH WEST LIMITED GB383912825 DELVE & NANKERVIS LIMITED GB131629780 GEORGE SEAL LIMITED GB521390475 GRACELOFT LIMI,False,False,NO_LOCAL_ENTITY_LINK,False
50,06521162,EARLY RISE SCAFFOLDING LIMITED,383912825,GB383912825,http://vat-lookup.com/verify/vat_check.php/VATNumber/GB723384341,vat-lookup.com,WEBPAGE,COMPANY_NUMBER_GENERAL,"""06521162"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,D. GB704523268 B. HARVEY PROPERTY SERVICES LTD GB692909782 CORNWALL SHED COMPANY LTD GB768703983 CTC SOUTH WEST LIMITED GB383912825 DELVE & NANKERVIS LIMITED GB131629780 GEORGE SEAL LIMITED GB521390475 GRACELOFT LIMITED GB133358970 HOLLANDS & LONG LIM,False,False,NO_LOCAL_ENTITY_LINK,False
50,06521162,EARLY RISE SCAFFOLDING LIMITED,131629780,GB131629780,http://vat-lookup.com/verify/vat_check.php/VATNumber/GB723384341,vat-lookup.com,WEBPAGE,COMPANY_NUMBER_GENERAL,"""06521162"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,ICES LTD GB692909782 CORNWALL SHED COMPANY LTD GB768703983 CTC SOUTH WEST LIMITED GB383912825 DELVE & NANKERVIS LIMITED GB131629780 GEORGE SEAL LIMITED GB521390475 GRACELOFT LIMITED GB133358970 HOLLANDS & LONG LIMITED GB337144172 JOHN MITCHELL TRANSPO,False,False,NO_LOCAL_ENTITY_LINK,False
50,06521162,EARLY RISE SCAFFOLDING LIMITED,521390475,GB521390475,http://vat-lookup.com/verify/vat_check.php/VATNumber/GB723384341,vat-lookup.com,WEBPAGE,COMPANY_NUMBER_GENERAL,"""06521162"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,ED COMPANY LTD GB768703983 CTC SOUTH WEST LIMITED GB383912825 DELVE & NANKERVIS LIMITED GB131629780 GEORGE SEAL LIMITED GB521390475 GRACELOFT LIMITED GB133358970 HOLLANDS & LONG LIMITED GB337144172 JOHN MITCHELL TRANSPORT LIMITED GB383727424 Share pag,False,False,NO_LOCAL_ENTITY_LINK,False
50,06521162,EARLY RISE SCAFFOLDING LIMITED,133358970,GB133358970,http://vat-lookup.com/verify/vat_check.php/VATNumber/GB723384341,vat-lookup.com,WEBPAGE,COMPANY_NUMBER_GENERAL,"""06521162"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER, SOUTH WEST LIMITED GB383912825 DELVE & NANKERVIS LIMITED GB131629780 GEORGE SEAL LIMITED GB521390475 GRACELOFT LIMITED GB133358970 HOLLANDS & LONG LIMITED GB337144172 JOHN MITCHELL TRANSPORT LIMITED GB383727424 Share page on Facebook Lookup UK VAT nu,False,False,NO_LOCAL_ENTITY_LINK,False
50,06521162,EARLY RISE SCAFFOLDING LIMITED,337144172,GB337144172,http://vat-lookup.com/verify/vat_check.php/VATNumber/GB723384341,vat-lookup.com,WEBPAGE,COMPANY_NUMBER_GENERAL,"""06521162"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,E & NANKERVIS LIMITED GB131629780 GEORGE SEAL LIMITED GB521390475 GRACELOFT LIMITED GB133358970 HOLLANDS & LONG LIMITED GB337144172 JOHN MITCHELL TRANSPORT LIMITED GB383727424 Share page on Facebook Lookup UK VAT number for a company Was this data use,False,False,NO_LOCAL_ENTITY_LINK,False
